year,artist,streams
2019,Misfits,0.0
2019,Misha Omar,2085669.0
2019,"Mishala Orth, Renne Dang",0.0
2019,Misia Furtak,0.0
2019,"MiskaMH, Catcat",0.0
2019,Miso,0.0
2019,"Miss Bolivia, j mena",67936.0
2019,Miss Caffeina,33233.0
2019,Miss June,0.0
2019,"Miss Kittin, The Hacker",0.0
2019,Miss Ko,0.0
2019,Miss Li,21640989.0
2019,"Miss Li, Petter",203225.0
2019,Miss Montreal,195972.0
2019,Miss Platnum,0.0
2019,"Miss Pooja, Millind Gaba",0.0
2019,"Miss Pru DJ, Blaq Diamond, Loyiso, LaSauce, Lisa, Cici",0.0
2019,Misshmusic,278422.0
2019,"Misshmusic, Essemm",65183.0
2019,"Misshmusic, Herceg",82871.0
2019,"Misshmusic, Hiro",340984.0
2019,Missy Elliott,253106.0
2019,"Mista Blaze, Ninja Moods",0.0
2019,"Mista Bombo, Boza, Bca",2375.0
2019,"Mista Bombo, Yemil",195830.0
2019,Mister Cumbia,0.0
2019,Mister Remix,0.0
2019,Mister V,31024.0
2019,"Mister V, PLK",5367705.0
2019,Mister You,159871.0
2019,"Mister You, Balti",271517.0
2019,"Mister You, Hamouda",40767.0
2019,"Mister You, Lacrim",678847.0
2019,MisterLady,0.0
2019,Mitch James,4568742.0
2019,"Mitch Ryder, The Detroit Wheels",0.0
2019,Mitchell Tenpenny,3046892.0
2019,"Mitchell Tenpenny, Seaforth",0.0
2019,"Mithoon, Arijit Singh, Aakanksha Sharma",122922.0
2019,"Mithoon, Arijit Singh, Asees Kaur",1439241.0
2019,"Mithoon, Atif Aslam, Arijit Singh, Amaal Mallik, Salman Khan, Mohit Chauhan, Yo Yo Honey Singh, Ankit Tiwari, Sonu Nigam, Neeti Mohan, Sabri Brothers, Tulsi Kumar, Dj Chetas",2140027.0
2019,Mitski,0.0
2019,Mitty Zasia,0.0
2019,Mitú,0.0
2019,Miu Chu,22693.0
2019,Miu Lê,9271.0
2019,MiuMiu,0.0
2019,MixAndMash,0.0
2019,Miya Folick,0.0
2019,MiyaGi,0.0
2019,"MiyaGi & Endspiel, Rem Digga",1375299.0
2019,"MiyaGi & Endspiel, Symptom",32143.0
2019,"Miyagi, Namo Minigun",0.0
2019,"Miyagi, Zack Ink",0.0
2019,"Miyo, Tymek",6548483.0
2019,"Miyo, Young Igi",901291.0
2019,Miyuhan,0.0
2019,Mizan Harry Khalifah,0.0
2019,Mizuchi,0.0
2019,"Mizuchi, Prisha",0.0
2019,Mizuki Nakamoto,42507.0
2019,Miętha,0.0
2019,MiłyPan,0.0
2019,"Mlodyskiny, schafter",1378535.0
2019,Mls,0.0
2019,Mluja,0.0
2019,Mnqobi Yazo,0.0
2019,"Mo Temsamani, Laila Chakir",0.0
2019,Mo' Horizons,0.0
2019,"MoMo, Konshens",0.0
2019,MoStack,18977763.0
2019,"MoStack, AJ Tracey",5661947.0
2019,MoTrip,1280018.0
2019,"MoTrip, Ali As",41418.0
2019,Moataz Abou Zouz,0.0
2019,Mob,0.0
2019,Mob Rich,0.0
2019,Mobb Deep,0.0
2019,Mobbstarr,0.0
2019,"Mobi Dixon, T.Love",0.0
2019,Mobydick,0.0
2019,"Mocca Garden, OG-ANIC",0.0
2019,"MocroManiac, 3robi",65184.0
2019,"MocroManiac, Sevn Alias",643044.0
2019,Model,1413625.0
2019,Moderat,0.0
2019,Modern Talking,0.0
2019,Moderndog,0.0
2019,"Modeselektor, Tommy Cash",0.0
2019,Modjo,0.0
2019,"Modo Banja, INOMI",0.0
2019,Modo Diablo,8919786.0
2019,Mods,69517.0
2019,Modà,0.0
2019,Moe Phoenix,10323628.0
2019,Moha La Squale,34501373.0
2019,Mohamed Adly,0.0
2019,Mohamed Al Shehhi,266938.0
2019,Mohamed AlSalim,746486.0
2019,Mohamed Benchenet,0.0
2019,Mohamed El Sharnouby,0.0
2019,Mohamed Hamaki,560438.0
2019,Mohamed Mohye,0.0
2019,Mohamed Mounir,5063.0
2019,Mohamed Ramadan,195196.0
2019,Mohamed Ray,0.0
2019,Mohamed Rouane,0.0
2019,Mohamed Tarek,0.0
2019,Mohammad Assaf,812823.0
2019,"Mohammed Abdu, N/A",1741.0
2019,Mohammed Alsahli,9963.0
2019,Mohammed Bin Grman Al Omari,82272.0
2019,Mohammed Saeed,0.0
2019,Mohana Bhogaraju,0.0
2019,Mohican Sun,0.0
2019,Mohit Chauhan,1608148.0
2019,"Mohit Chauhan, Rohan Rohan",175342.0
2019,Mohito,0.0
2019,Mohombi,10881918.0
2019,"Mohombi, Nicole Scherzinger",16071.0
2019,Moira Dela Torre,42646362.0
2019,"Moira Dela Torre, Ben&Ben",6971492.0
2019,"Moira Dela Torre, I Belong to the Zoo",18591385.0
2019,"Moira Dela Torre, Jason Marvin",45544510.0
2019,"Moira Dela Torre, Nieman",22195.0
2019,Moira Halaas,0.0
2019,Mois,1746084.0
2019,"Mois, Maestro",547739.0
2019,"Mois, Sun Diego",1660595.0
2019,"Moit, A-Bazz",0.0
2019,Moji x Sboy,0.0
2019,"Moji x Sboy, ProHab Production",0.0
2019,Mojosung,0.0
2019,Mok Saib,71514.0
2019,Mokoma,29895.0
2019,"Mola Mola Sunshine!, tuayP",0.0
2019,Molchat Doma,0.0
2019,"Mollie Collins, Leah Guest",0.0
2019,Mollimusic,0.0
2019,Molly Annelle,0.0
2019,Molly Hammar,738134.0
2019,"Molly Hammar, Big Narstie",0.0
2019,"Molly Hammar, John Lundvik, Björn Gustafsson, Linus Eklund Adolphson",0.0
2019,"Molly Hammar, Kim Cesarion",67516.0
2019,"Molly Parden, Hollow Hum",0.0
2019,Molly Sandén,98705479.0
2019,Mollý Jökulsdóttir,0.0
2019,Molnár Ferenc Caramel,0.0
2019,"Molnár István, Lil Mista",22864.0
2019,Molo,3734609.0
2019,Molotov,15070.0
2019,"Momi, Jayboogz",327655.0
2019,"Momi, Lijpe",252216.0
2019,Momo,259462.0
2019,Momo Chahine,0.0
2019,Momo MK,0.0
2019,"Momo, Anys",39181.0
2019,"Momo, OUENZA",17697.0
2019,"Momo, Renne Dang",20577.0
2019,Mon Laferte,4080111.0
2019,"Mon Laferte, Bunbury",1746.0
2019,"Mon Laferte, Guaynaa",1619046.0
2019,"Mon Laferte, Juanes",743939.0
2019,Mon Monik,180617.0
2019,"Mon Monik, WANYAi",353801.0
2019,Monali Thakur,171715.0
2019,Moncho,0.0
2019,"Moncho Chavea, Ana Mena, Bandaga",36894.0
2019,Moncrieff,0.0
2019,"Monday Kiz, Punch",123012.0
2019,Mondli Ngcobo,0.0
2019,Mondo Marcio,225951.0
2019,Mondo Rock,31879.0
2019,Mone,0.0
2019,"Mone Kamishiraishi, 内澤崇仁",0.0
2019,Monet192,7762758.0
2019,Monetochka,0.0
2019,Money Boy,0.0
2019,Monica Naranjo,0.0
2019,Monica Sex,1688.0
2019,Monica Zetterlund,44264.0
2019,Monika,0.0
2019,Monika Absolonova,7177.0
2019,"Monika Bagarova, Markéta Konvičková",0.0
2019,Monika Kowalczyk,0.0
2019,"Monika Kruse, Timmo",0.0
2019,Monika LIU,5477.0
2019,Monika Marija,0.0
2019,"Monika Urlik, Lebo M.",0.0
2019,Monique,4426.0
2019,"Monique, Free Finga",4698.0
2019,"Monique, Mantas Jankavičius",0.0
2019,Monita Tahalea,1493116.0
2019,"Monkey Majik, Kazumasa Oda",33775.0
2019,"Monkey Majik, Okazaki Taiiku",16063.0
2019,Mono Mind,0.0
2019,"Mono Mind, Kevin Lead/Sofa Tunes",0.0
2019,"Mono T, LeVuvu",0.0
2019,Monobloco,0.0
2019,Monobrother,0.0
2019,"Monoir, Brianna",0.0
2019,Monolink,0.0
2019,Monoman,0.0
2019,Monos,0.0
2019,Mons,219370.0
2019,"Mons, Flenn",84033.0
2019,Monsieur Periné,1349403.0
2019,"Monsif, Josylvio",57946.0
2019,Monsta X,10048.0
2019,"Monsta X, French Montana",23599.0
2019,"Monsta X, Sebastian Yatra",194562.0
2019,"Monsta, Kelly Veiga, Beatoven",0.0
2019,"Monsta, Prodigio, Masta, Deezy, Don G, NGA, Dj Ritchelly",0.0
2019,Monstar,71160.0
2019,Monsune,0.0
2019,"Montano, Beéle, Totoy El Frio",34059.0
2019,"Montenegro, Marília Mendonça",0.0
2019,Monterrojo,3754.0
2019,Mooki,226339.0
2019,"Mooki, Berry Sakharof",2434.0
2019,Moon Chew,0.0
2019,Mooneye,0.0
2019,"Moonkey, Recycled J, Lucho SSJ, Duki",66204.0
2019,Moonstar88,14379353.0
2019,"Moose, Negros Tou Moria",1709.0
2019,"Moose, Negros Tou Moria, Tony",2019.0
2019,"Moose, iLLEOo, Kareem Kalokoh",121490.0
2019,"Moov'art, MC JAY",50226.0
2019,Mooza,0.0
2019,Mor,363750.0
2019,MorMor,0.0
2019,"Mora, Pablo Chill-E",4483583.0
2019,Morad,4296339.0
2019,"Morad, Fakeguido",0.0
2019,"Morad, Lbenj",0.0
2019,"Morad, Young Wolf Beatz",1222306.0
2019,Morada,0.0
2019,Moral Distraida,1642458.0
2019,Moran Mazor,0.0
2019,Morandi,0.0
2019,Morat,93603048.0
2019,"Morat, Aitana",56743018.0
2019,"Morat, Antonio Carmona, Josemi Carmona",7987.0
2019,"Morat, Cali Y El Dandee",2246.0
2019,"Morat, Juanes",55395656.0
2019,Morgan Evans,4927815.0
2019,Morgan Sulele,927966.0
2019,"Morgan Sulele, OnklP",9412687.0
2019,Morgan Wallen,83548422.0
2019,Morgane Ji,0.0
2019,"Morgenklubben, Loven & Co",0.0
2019,"Morissette, Daniel Padilla",2396367.0
2019,Moro,277616.0
2019,Morrisson,0.0
2019,"Morrisson, Snap Capone, Burner, Double Lz, Bandokay, V9",0.0
2019,Mortas,0.0
2019,"Mortel, Bonez MC",2157522.0
2019,"Mortel, Hanybal, Sugar MMFK, Milonair, OG Keemo, Jalil, Reda Rwena, Soliana",84480.0
2019,Morten Tiller,0.0
2019,Morty,0.0
2019,Morčata na útěku,0.0
2019,Mosa Wild,0.0
2019,Moscoman,0.0
2019,Moses Hightower,0.0
2019,MoshTekk,0.0
2019,"MoshTekk, Adlersson",0.0
2019,Moshe Peretz,229497.0
2019,"Moshe Peretz, Lior Narkis",52000.0
2019,Moshiko Mor,1443397.0
2019,"Moshiko Mor, Lior Narkis",351353.0
2019,Mostafa Shawky,0.0
2019,Mostro,2640461.0
2019,"Mostro, MadMan",693788.0
2019,"Mostro, Nick Sick",47065.0
2019,"Mostro, Ultimo",2558284.0
2019,Moti Taka,24824.0
2019,"Moti Taka, Sarit Avitan",233556.0
2019,Motionless In White,0.0
2019,Motive,944275.0
2019,"Motive, UZI",218421.0
2019,Motohiro Hata,18177926.0
2019,Motta,975801.0
2019,Moubarak,51039.0
2019,"Moubarak, Jul",0.0
2019,Moudy Nassar,0.0
2019,Mouh Milano,0.0
2019,Mouhous,7369749.0
2019,Mounia Abraham,0.0
2019,Mounim Slimani,0.0
2019,Mountain Man,0.0
2019,Mousse T. Vs Hot 'n' Juicy,0.0
2019,Moustafa Hagag,0.0
2019,Mouth and Foot,0.0
2019,"Moves, Junior Songfestival",0.0
2019,"Movetron, Waldo's People, DJ Oku Luukkainen",9446.0
2019,Movimiento Original,118078.0
2019,Moving and Cut,807399.0
2019,"Moving and Cut, Na Polycat",0.0
2019,"Movits!, Herbert Munkhammar",31306.0
2019,"Movits!, Tjuvjakt",5056724.0
2019,"Mozaiek Worship, Reni Kraayenoord",0.0
2019,Mozart La Para,3017748.0
2019,"Mozart La Para, Justin Quiles",7309556.0
2019,"Mozart La Para, Tainy",14566.0
2019,Mozthaza,0.0
2019,Mozzik,1916736.0
2019,"Mozzik, Luciano",800088.0
2019,Moços do Bêco,0.0
2019,"Mr A, Bueno, Big Daddy",0.0
2019,"Mr Black El Presidente, Ñejo, Kevin Florez",0.0
2019,"Mr Carly, Edgar Domingos",0.0
2019,"Mr Eazi, Tyga",154687.0
2019,Mr Miss,0.0
2019,"Mr Tee, Zipso",0.0
2019,Mr Weazley,0.0
2019,Mr.,0.0
2019,Mr. Crazy,0.0
2019,Mr. Fernet,0.0
2019,"Mr. Fruity, Wawy",0.0
2019,Mr. Kilombo,0.0
2019,Mr. Mister,0.0
2019,"Mr. Pimp Music, El Pinche Mara",0.0
2019,"Mr. Pimp-Lotion, Oral Bee",0.0
2019,Mr. Polska,1293232.0
2019,"Mr. Polska, Abel de Jong",381191.0
2019,"Mr. Polska, Donnie",70944.0
2019,"Mr. Polska, Malik Montana",4372845.0
2019,Mr. President,22805.0
2019,Mr. Probz,105466.0
2019,Mr. Saik,61837.0
2019,"Mr. Saik, El Boza",0.0
2019,"Mr. Vegas, Lizi, Walshy Fire",1003000.0
2019,Mr.A,0.0
2019,"Mr.A, Touliver, Dustee",0.0
2019,Mr.Children,22490129.0
2019,Mr.Rain,6784559.0
2019,Mr.Siro,4793.0
2019,MrbeenRoy Lopez,11970.0
2019,MriD,0.0
2019,Mridul Krishna Sastri Ji,0.0
2019,Mrozu,315567.0
2019,Mrs. GREEN APPLE,44811809.0
2019,"Mrs. GREEN APPLE, Sonoko Inoue",5411839.0
2019,Mrs. Nina Chartier,0.0
2019,Ms Banks,0.0
2019,Ms Level,0.0
2019,"Ms Nina, Beauty Brain",28252014.0
2019,"Ms Nina, Maria Escarmiento, MYGAL",37452.0
2019,Ms. Lauryn Hill,0.0
2019,"Mthunzi, Kenza, Claudio",0.0
2019,"Mthunzi, Sun-El Musician",0.0
2019,MuchMellow,157716.0
2019,Mucha,0.0
2019,"Mucho Manolo, Gilberto Santa Rosa",0.0
2019,Mud,3378599.0
2019,Mudimbi,0.0
2019,Muerejoven,0.0
2019,"Muerejoven, Halpe",0.0
2019,Mueva Records,837809.0
2019,Mugen Rao,5529.0
2019,"Mugen Rao, Prashan Sean",0.0
2019,Mugisho,16651.0
2019,Mugison,0.0
2019,Muhammed Khaled,0.0
2019,"Muhammed Khaled, Afroto",29595.0
2019,Mukesh Foji,0.0
2019,Mula B,22915664.0
2019,"Mula B, IliassOpDeBeat",1117580.0
2019,"Mulató Aztékok, StackOne, Slow Village",0.0
2019,Mumford & Sons,680774.0
2019,Mumie,0.0
2019,Mumuzinho,6409387.0
2019,Muna Shahirah,0.0
2019,"Mundo Segundo, Sam The Kid",15495.0
2019,Mundy,5195.0
2019,Muniek Staszczyk,2966138.0
2019,MunkkiTuk,0.0
2019,Mura Masa,0.0
2019,"Mura Masa, Nao",0.0
2019,"Mura Masa, slowthai",122437.0
2019,"Murat Bektaş, B-Red",0.0
2019,Murat Boz,474459.0
2019,Murat Dalkılıç,9205428.0
2019,Murat Yürük,0.0
2019,Murda,755797.0
2019,Murda Beatz,0.0
2019,"Murda, Bizzey, Kraantje Pappie",1166803.0
2019,"Murda, Chivv, Dopebwoy",32826.0
2019,"Murda, Ezhel",44106109.0
2019,"Murda, Idaly, Sevn Alias",1669102.0
2019,"Murda, Jonna Fraser",1029940.0
2019,"Murdock, James Marvel",0.0
2019,"Murdock, Shystie, Sena",0.0
2019,Murdrocks,0.0
2019,Murilo Huff,1508155.0
2019,"Murilo Huff, Marília Mendonça",33042718.0
2019,Murphy,0.0
2019,Murta,1121136.0
2019,Murubutu,0.0
2019,Musa Seis,0.0
2019,Muscles,0.0
2019,Muse,10441.0
2019,Music Hero,0.0
2019,Music Travel Love,0.0
2019,"Musicologo The Libro, La Insuperable, Shadow Blow, Tapia El Sikario",13102.0
2019,"Musicologo The Libro, Lapiz Conciente, Secreto ""El Famoso Biberon""",1224.0
2019,"Musicologo The Libro, Secreto ""El Famoso Biberon"", Gailen La Moyeta",40129.0
2019,"Musik i skolan - Årskurs 3, Zandra Adolfsson, Pia Åhlund, Jan Utbult",0.0
2019,Musikkfyren,0.0
2019,Musiqq,8560.0
2019,Musketeers,821087.0
2019,Muslim,113867.0
2019,Musso,0.0
2019,Mustafa Acar,0.0
2019,"Mustafa Ak, Hz. Yasuo, Müge Su Şahin",0.0
2019,Mustafa Al Rabeii,93032.0
2019,"Mustafa Al-Abdullah, Ali Jassim",49386.0
2019,"Mustafa Al-Abdullah, Mahmoud Al Turky, Ali Jassim",82987.0
2019,Mustafa Ceceli,5086166.0
2019,Mustafa Sandal,10774884.0
2019,"Mustafa Sandal, Eypio",675446.0
2019,"Mustafa Sandal, Zeynep Bastık",4705675.0
2019,Mustard,785163508.0
2019,"Muzi, Espacio Dios",0.0
2019,Muziekpiet,0.0
2019,"Muşta, Şehinşah",8935434.0
2019,Mu’izz,0.0
2019,Mwuana,10582768.0
2019,"Mwuana, Timbuktu",447453.0
2019,My Chemical Romance,259673.0
2019,My Hair is Bad,0.0
2019,My Little Lover,2223173.0
2019,"My Sun and Stars, Tom Auton",0.0
2019,My Ugly Clementine,0.0
2019,MyKey,0.0
2019,Myke Towers,114850263.0
2019,"Myke Towers, Darell",0.0
2019,"Myke Towers, Farruko",266419053.0
2019,"Myke Towers, Farruko, Arcangel, Sech, Zion",195528222.0
2019,"Myke Towers, Tito ""El Bambino""",123037.0
2019,"Mykola Dmytrovych Leontovych, John Williams",17831239.0
2019,Mynoorey,0.0
2019,Myra Granberg,2683647.0
2019,Myra Helena,0.0
2019,Myrath,0.0
2019,Mysfröken,0.0
2019,M¥SS KETA,113376.0
2019,MØ,59857.0
2019,"MØ, Major Lazer",200410.0
2019,"Márcia Fellipe, Gusttavo Lima",61375.0
2019,"Márcia Fellipe, Jerry Smith",78212024.0
2019,Márcio Simões,0.0
2019,Más Que Uno,0.0
2019,"Mãolee, Dfideliz, Orochi, MC Cabelinho",0.0
2019,Mägo de Oz,0.0
2019,Mäkki,1830795.0
2019,"Mäkki, Arttu Wiskari",785798.0
2019,"Mäkki, Sini Sabotage",1789369.0
2019,Måneskin,33206055.0
2019,Måns Zelmerlöw,3775457.0
2019,"Måns Zelmerlöw, Dotter",7499719.0
2019,"Médine, Booba",6231190.0
2019,Mélanie Laurent,0.0
2019,Mélodie Lauret,0.0
2019,"Métricas Frías, ZetaZeta, Doble Porcion",0.0
2019,Mötley Crüe,1542420.0
2019,Mørland,11904.0
2019,Músicas de Natal e canções de Natal,0.0
2019,Músicxs De Chile,341241.0
2019,Münchener Freiheit,0.0
2019,Müslüm Gürses,17981940.0
2019,"Mýa, Christina Aguilera, P!nk, Lil' Kim",0.0
2019,"Męskie Granie Orkiestra 2018, Kortez, Dawid Podsiadło, Krzysztof Zalewski",10978080.0
2019,"Męskie Granie Orkiestra 2019, Nosowska, Igo, Organek, Krzysztof Zalewski",7395317.0
2019,MŁODY DZBAN,0.0
2019,Mỹ Tâm,6744573.0
2019,"Mỹ Tâm, Binz",27373.0
2019,"Mỹ Tâm, Ha Anh Tuan",3509.0
2019,N O M I N A L,0.0
2019,N&RK,0.0
2019,N'Samble,6616366.0
2019,N'seven7,2063946.0
2019,N.B.H-Trio,0.0
2019,N.Flying,0.0
2019,"N.O.R.E., Daddy Yankee, Nina Sky, Gemstar, Big Mato",0.0
2019,N.W.A.,0.0
2019,"N/A, Bodø Domkor",28021.0
2019,"NAAMA, Guy & Yahel",0.0
2019,NAD,0.0
2019,"NAKED KOALA, Olaf Blackwood",0.0
2019,"NANA, CD Guntee",295729.0
2019,NANTCXP,0.0
2019,NAP A LEAN,215842.0
2019,"NASAYA, MARO",0.0
2019,NAUME,7482.0
2019,NAV,135289440.0
2019,NAVI,168966.0
2019,"NAVI, Chivv, Broertje, D-Double",29316.0
2019,NAVID,5190398.0
2019,NAZAAR,7006.0
2019,NCO,0.0
2019,"NCO, Eevil Stöö, TIPPA",0.0
2019,"NCO, ibe",48815.0
2019,NCT 127,1077218.0
2019,NCT DREAM,5399374.0
2019,"NCT DREAM, HRVY",1857583.0
2019,NCT U,41183.0
2019,"NCT, NCT U",4256.0
2019,NDG,14700192.0
2019,NEFFEX Remixes,0.0
2019,NEIKED,3083679.0
2019,NEIL FRANCES,0.0
2019,NEKO Highway,0.0
2019,"NEKO, James Lee",0.0
2019,NEOSO,0.0
2019,"NERVO, Skazi",0.0
2019,"NEXXFRIDAY, Jae K, Jnske, Because, Yuridope",0.0
2019,NF,142703226.0
2019,"NF, Sasha Sloan",1025949.0
2019,NGATMOMBILUNG,0.0
2019,NGC Daddy,0.0
2019,NGEE,0.0
2019,"NGHTMRE, A$AP Ferg",0.0
2019,NHA,0.0
2019,NICECNX,5206707.0
2019,NICKTHEREAL,2759453.0
2019,"NIK ENGELING, Sarah Lahn",0.0
2019,NIKI,24617566.0
2019,"NIKI, 88rising",297862.0
2019,NIKOL D.,12233.0
2019,NIKØTIN,0.0
2019,NILETTO,20310.0
2019,NINE BY NINE,960431.0
2019,NINEW,0.0
2019,"NKBOI, Sapphire",0.0
2019,NKD,473914.0
2019,NLC,0.0
2019,NLE Choppa,404971797.0
2019,"NMW Yanni, NMW Wizzy",0.0
2019,"NMW, Kiv-U, Tussin",8153.0
2019,NNS,0.0
2019,"NO BAD Days Collective, Zoe Cailles, Ice G, Steve Hansen",0.0
2019,NO ONE ELSE,0.0
2019,NOA,0.0
2019,NOAH,439644.0
2019,NOBITA,0.0
2019,NODE,13535901.0
2019,"NOIR40, Jigzaw",0.0
2019,"NONNY9, PONCHET",0.0
2019,"NOROZ, בוי אצ'י",0.0
2019,"NOROZ, בוי אצ׳י",0.0
2019,NOTD,1315159.0
2019,"NOTD, Daya",167131.0
2019,"NOTD, Felix Jaehn, Captain Cuts, Georgia Ku",61725845.0
2019,"NOTD, SHY Martin",1852660.0
2019,NOTION,0.0
2019,NOVY YA,0.0
2019,"NOW, PETiTOM, Audrey-Louise",0.0
2019,NOËP,566774.0
2019,"NOËP, CHINCHILLA",95856.0
2019,NR1XXPRESS,0.0
2019,NRK FlippKlipp,0.0
2019,"NSC, Regula, Bispo",0.0
2019,NSG,18629051.0
2019,"NSG, Tion Wayne",51951795.0
2019,"NTN, Sonbeat",0.0
2019,NU'EST,16161.0
2019,"NVTHVN, Ok2222",0.0
2019,"NYAKI, Jack Hawitt",0.0
2019,NYK,0.0
2019,NZ GANG,0.0
2019,NZINGABOY,0.0
2019,NaFF,3185146.0
2019,"NaakMusiQ, Bluelle",0.0
2019,Naar,575055.0
2019,"Naar, Amir Obe",18020.0
2019,"Naar, ISSAM",2055.0
2019,"Naar, Shobee, Madd, Laylow",0.0
2019,"Naar, Smallx",9455.0
2019,Naaz,0.0
2019,Nabiha,184602.0
2019,NabilTime,27969.0
2019,"Nabález, Morat",1333187.0
2019,"Nabález, Yera",98469.0
2019,Nacho,907863.0
2019,Nacho Cano,0.0
2019,Nacho Fano,1573.0
2019,Nacho Llantada,0.0
2019,"Nacho, Manuel Turizo",36509947.0
2019,"Nacho, Nicky Jam",4580757.0
2019,"Nacho, Ozuna",1533024.0
2019,"Nacho, Yandel, Bad Bunny, Mambo Kingz, DJ Luian",1023146.0
2019,Nada,0.0
2019,"Nadal015, Gallego",0.0
2019,Nadav Guedj,279666.0
2019,Nadav Philips,0.0
2019,"Nader, INOMI",0.0
2019,Nadia Nakai,1848.0
2019,"Nadia Nakai, Kwesta, Sio",1347.0
2019,"Nadia Nakai, Lady Zamar",2067.0
2019,"Nadia Nakai, Tshego",0.0
2019,Nadin Amizah,12230774.0
2019,Nadine Masri,0.0
2019,Nadjee,0.0
2019,Naeleck,0.0
2019,"Naeleck, Ferd",0.0
2019,"Naeleck, Ferd, VIKING N3",0.0
2019,Naeman,0.0
2019,Naezy,116604.0
2019,Nafe Smallz,3469054.0
2019,"Naflexx, YUNG TT",13098.0
2019,"Naflexx, YUNG TT, lil Getz",160970.0
2019,Nafría,0.0
2019,"Nafthaly Ramona, Bizzey, Hef, Ramiks",151160.0
2019,"Nafthaly Ramona, Hansie, James Watss",160424.0
2019,Nagita Slavina,0.0
2019,Nahide Babashlı,0.0
2019,Nahko And Medicine For The People,0.0
2019,Naiara Azevedo,943529.0
2019,Naif,3239253.0
2019,Naim Daniel,5644634.0
2019,"Naim Daniel, Tuju",1506441.0
2019,Naim Darrechi,0.0
2019,"Naim Darrechi, Ángela Mármol",0.0
2019,Naiwen Yang,26612.0
2019,Najwa,0.0
2019,NakamuraEmi,0.0
2019,Nakary,24528.0
2019,"Nakash Aziz, Inno Genga",8890.0
2019,"Nakash Aziz, Neeti Mohan, Nayeem Shah, Nayeem-Shabir",104527.0
2019,Nalle,0.0
2019,Nalyssa Green,0.0
2019,"NamKun, Thái Đinh",0.0
2019,Namewee,94337.0
2019,"Namewee, Jam Hsiao",68667.0
2019,"Namewee, Leehom Wang",864608.0
2019,"Namfon Indee, Claudia Baretto, Chi Pu, Meng Jia, Joyce Chu, Laura Mam, Audrey Tapiheru and Cantika Abigail, Phyu Phyu Kyaw Thein, Palmy",171634.0
2019,"Namfon Indee, Claudia, Chi Pu, Meng Jia, Joyce Chu, Laura Mam, Audrey Tapiheru and Cantika Abigail, Phyu Phyu Kyaw Thein, Palmy",0.0
2019,Namie Amuro,362731.0
2019,Namika,268815.0
2019,Nan Quan Mama,15797.0
2019,Nana Aihara,0.0
2019,Nana Mizuki,0.0
2019,Nancie,0.0
2019,Nancy Ajram,0.0
2019,Nancy Sinatra,0.0
2019,Nancy Wilson,0.0
2019,Nanda Lia,0.0
2019,"Nando Reis, ANAVITÓRIA",5576374.0
2019,"Nando Reis, Ana Cañas",29097908.0
2019,"Nando Reis, Cachorro Grande",62803.0
2019,Nane,3936414.0
2019,"Nane, Azteca",126159.0
2019,"Nane, El Nino",106628.0
2019,"Nane, Karmen",5940.0
2019,"Nane, Keed",5632.0
2019,"Nane, Killa Fonic",147145.0
2019,"Nane, Sapte",0.0
2019,"Nane, Super Ed",79395.0
2019,Nanne,36814.0
2019,Nano,3562332.0
2019,"NanowaR of Steel, Charly Glamour, Gigatron",0.0
2019,Nanpa Básico,0.0
2019,"Nanpa Básico, Charles Ans",9137831.0
2019,Naod,413292.0
2019,Naomi Rivieccio,0.0
2019,Naomi Scott,45328680.0
2019,Naomi Shemer,0.0
2019,Naor Cohen,0.0
2019,Naotaro Moriyama,147273.0
2019,Naoto Inti Raymi,37538.0
2019,Naoui,49393.0
2019,"Napat Injaiuea, D Gerrard",101961.0
2019,Naps,4147371.0
2019,"Naps, AM La Scampia",254122.0
2019,"Naps, Heuss L'enfoiré",10696881.0
2019,"Naps, Kalif Hardcore",194619.0
2019,"Naps, Lacrim",375745.0
2019,"Naps, Mister You",257682.0
2019,"Naps, Rohff",213687.0
2019,"Naps, Sofiane, Dika, Kalif",189504.0
2019,"Naps, Soolking",356252.0
2019,"Narco Polo, Smallx",0.0
2019,Narelle,0.0
2019,"Nari, Pain, Tava, Luciana",0.0
2019,Narkis,0.0
2019,"Narkis, Ravid Plotnik",5079.0
2019,"Narkoz, Çağrı Sinci, Deniz Sungur, Gazapizm",1362976.0
2019,Nas,1374.0
2019,Nash,4855702.0
2019,"Nash, Azet",10469960.0
2019,Nashley,4845452.0
2019,"Nashley, 2nd Roof",9059136.0
2019,"Nashley, Giaime",2745496.0
2019,Nasi-M,0.0
2019,Nasrat Al Badr,0.0
2019,Nasrin Kadri,7402.0
2019,Nass,0.0
2019,Nassa & Emedobleve,0.0
2019,Nassif Zeytoun,7524.0
2019,"Nassir Chahin, Alejandro Ulloa, Steven Pineda, Andy Ruiz",3846.0
2019,"Nassir Chahin, Farid Nassar, Jacoboi",1044.0
2019,Nastia,0.0
2019,"Nasty C, Rowlene",348333.0
2019,"Nasty C, crownedYung",76337.0
2019,Nasty Cherry,0.0
2019,Nasıl Derler Bilirsin,0.0
2019,Nat King Cole,91246505.0
2019,Nat King Cole Trio,1875549.0
2019,Nat Sakdatorn,0.0
2019,Natalia,0.0
2019,Natalia Capelik-Muianga,0.0
2019,"Natalia Jiménez, Banda MS de Sergio Lizárraga",0.0
2019,"Natalia Jiménez, Carlos Rivera",0.0
